Date,Open ,Close ,High,Low,Volume,ADS_Index,Mkt-RF,SMB,HML,RF,Returns,SP500,Open_Close,High_Low,HLOC,EWM_OpenClose
2017-10-27,1042.0,1102.0,1105.59,1040.0,117310,0.614623815206305,0.82,-0.02,-1.01,0.004,-0.0004934664563819237,2581.07,1072.0,1072.795,1072.3975,1018.2433863648193
2017-10-30,1096.8,1112.5,1122.79,1088.22,45857,0.590978270968082,-0.46,-0.8,-0.06,0.004,0.12413059165472826,2572.83,1104.65,1105.505,1105.0775,1047.0455909098796
2017-10-31,1113.55,1106.0,1113.83,1101.12,23648,0.580347092664856,0.23,0.81,-0.22,0.004,0.008952067494282349,2575.26,1109.775,1107.475,1108.625,1067.9553939399198
2017-11-01,1109.18,1100.0,1111.01,1096.74,25088,0.568340741905126,0.05,-0.8,0.15,0.004,-0.005026743662104945,2579.36,1104.5900000000001,1103.875,1104.2325,1080.16692929328
2017-11-02,1100.0,1095.0,1101.94,1086.86,25554,0.556684622731273,0.06,-0.03,0.49,0.004,-0.0014486230802540543,2579.85,1097.5,1094.4,1095.95,1085.9446195288533
2017-11-03,1095.0,1109.6,1112.68,1088.51,26374,0.545036280850204,0.31,-0.42,-0.69,0.004,-0.008608345521801695,2587.84,1102.3,1100.595,1101.4475,1091.3964130192355
2017-11-06,1111.47,1120.35,1125.41,1108.0,22757,0.510132638768004,0.06,0.2,0.19,0.004,0.01575864312394982,2591.13,1115.9099999999999,1116.705,1116.3075,1099.5676086794904
2017-11-07,1121.98,1121.63,1130.6,1117.5,17984,0.498809932096108,-0.2,-1.36,-0.37,0.004,0.00811743050419625,2590.64,1121.805,1124.05,1122.9275,1106.9800724529937
2017-11-08,1121.2,1134.0,1135.54,1119.11,17253,0.487787278590489,0.12,0.06,-0.62,0.004,0.002237255905925005,2594.38,1127.6,1127.3249999999998,1127.4624999999999,1113.8533816353292
2017-11-09,1130.0,1129.68,1130.0,1115.77,24336,0.47706324490938,-0.41,-0.02,0.22,0.004,0.008607983640363956,2584.62,1129.8400000000001,1122.885,1126.3625,1119.1822544235529
2017-11-10,1125.33,1124.31,1131.75,1124.06,14093,0.46663643654234,0.01,0.05,-0.38,0.004,-0.0033156382322593572,2582.3,1124.82,1127.905,1126.3625,1121.0615029490352
2017-11-13,1125.38,1129.02,1139.9,1120.99,19916,0.436836058218647,0.09,-0.3,0.02,0.004,-0.0033533520581676903,2584.84,1127.2,1130.4450000000002,1128.8225000000002,1123.10766863269
2017-11-14,1130.26,1134.12,1138.0,1123.89,21279,0.426589298073494,-0.22,-0.13,0.0,0.004,0.003388811473777104,2578.87,1132.19,1130.9450000000002,1131.5675,1126.1351124217936
2017-11-15,1133.0,1127.97,1133.0,1121.63,27192,0.415927497899192,-0.52,-0.05,0.24,0.004,0.006769565233102507,2564.62,1130.4850000000001,1127.315,1128.9,1127.5850749478625
2017-11-16,1133.77,1137.85,1138.11,1130.0,13956,0.404849271277897,1.01,0.85,-0.52,0.004,-0.008968375456890788,2585.64,1135.81,1134.0549999999998,1134.9325,1130.3267166319083
2017-11-17,1136.99,1130.0,1138.8,1125.81,15658,0.393353177641336,-0.14,0.74,0.29,0.004,0.009364195401121399,2578.85,1133.495,1132.3049999999998,1132.8999999999999,1131.382811087939
2017-11-20,1129.35,1126.6,1133.64,1122.55,13660,0.356758235931049,0.21,0.56,0.0,0.004,-0.00653683688670271,2582.14,1127.975,1128.095,1128.0349999999999,1130.246874058626
2017-11-21,1126.6,1140.5,1140.75,1126.6,15724,0.344208292426471,0.67,0.41,-0.35,0.004,-0.003164581775493064,2599.03,1133.55,1133.675,1133.6125,1131.347916039084
2017-11-22,1142.17,1157.11,1160.27,1140.75,24823,0.331449892707967,-0.05,0.1,-0.03,0.004,0.01163393006570426,2597.08,1149.6399999999999,1150.51,1150.075,1137.4452773593894
2017-11-24,1165.0,1187.0,1187.26,1160.15,23965,0.30530106110159,0.21,0.02,-0.45,0.004,0.014523413274444025,2602.42,1176.0,1173.705,1174.8525,1150.2968515729262
2017-11-27,1193.0,1194.5,1213.41,1189.15,47152,0.264670490094892,-0.06,-0.37,0.03,0.004,0.025482102190701256,2601.42,1193.75,1201.2800000000002,1197.515,1164.781234381951
2017-11-28,1197.0,1190.5,1206.25,1188.52,30728,0.250845303112783,1.06,0.39,0.86,0.004,0.008254167587236922,2627.04,1193.75,1197.385,1195.5675,1174.4374895879673
2017-11-29,1193.0,1161.5,1199.02,1145.19,65301,0.236820780793585,0.02,0.04,1.44,0.004,-0.0018665378026500158,2626.07,1177.25,1172.105,1174.6775,1175.374993058645
2017-11-30,1162.57,1180.6,1182.0,1160.0,27274,0.22259509944452,0.82,-0.56,-0.51,0.004,-0.02745967931976015,2647.58,1171.585,1171.0,1171.2925,1174.1116620390967
2017-12-01,1170.41,1162.2,1179.8,1152.0,26783,0.208166409214892,-0.22,-0.37,0.37,0.004,0.013242150258754162,2642.22,1166.305,1165.9,1166.1025,1171.509441359398
2017-12-04,1170.5,1134.04,1175.77,1128.0,41518,0.165126462118674,-0.1,-0.35,1.23,0.004,-0.012312604051008539,2639.44,1152.27,1151.885,1152.0774999999999,1165.0962942395986
2017-12-05,1134.07,1143.03,1159.27,1124.74,29391,0.150689960691748,-0.43,-0.44,-0.24,0.004,-0.024736727837154856,2629.57,1138.55,1142.005,1140.2775,1156.247529493066
2017-12-06,1139.28,1157.0,1157.0,1135.0,18756,0.136157297757554,-0.09,-0.45,-0.52,0.004,0.0066973912141681516,2629.27,1148.1399999999999,1146.0,1147.07,1153.545019662044
2017-12-07,1157.23,1162.4,1163.2,1151.0,17003,0.121526583546739,0.42,0.25,-0.17,0.004,0.009398854122237283,2636.98,1159.815,1157.1,1158.4575,1155.6350131080294
2017-12-08,1165.0,1162.35,1172.79,1157.1,19537,0.106795915539755,0.51,-0.44,-0.13,0.004,0.006435673126214755,2651.5,1163.675,1164.945,1164.31,1158.3150087386862
2017-12-11,1162.35,1168.45,1169.9,1156.99,15305,0.0621402622697578,0.26,-0.4,-0.14,0.004,0.001903670556148175,2659.99,1165.4,1163.4450000000002,1164.4225000000001,1160.6766724924576
2017-12-12,1169.98,1163.52,1173.6,1161.61,14402,0.0475076807502498,0.07,-0.52,0.52,0.004,0.00593762480059095,2664.11,1166.75,1167.605,1167.1775,1162.7011149949717
2017-12-13,1169.28,1164.51,1171.01,1160.26,16618,0.033127395501151,0.02,0.71,-0.88,0.004,-0.0032905668080413946,2662.85,1166.895,1165.635,1166.265,1164.0990766633145
2017-12-14,1164.99,1174.24,1177.93,1161.62,20865,0.0189975365676933,-0.47,-0.69,-0.21,0.004,-0.000815685205349539,2652.01,1169.615,1169.775,1169.695,1165.9377177755432
2017-12-15,1176.07,1178.4,1183.98,1169.33,34157,0.00511626655954505,0.92,0.68,0.03,0.004,0.00866413926187764,2675.81,1177.2350000000001,1176.655,1176.9450000000002,1169.703478517029
2017-12-18,1188.74,1192.23,1194.78,1180.9,19763,-0.0352604803429144,0.67,0.75,0.26,0.004,0.004147201446876016,2690.16,1190.4850000000001,1187.8400000000001,1189.1625,1176.630652344686
2017-12-19,1195.0,1187.0,1195.01,1179.14,16831,-0.048674042132422,-0.3,-0.36,-0.26,0.004,0.009655174460627547,2681.47,1191.0,1187.075,1189.0375,1181.4204348964574
2017-12-20,1190.8,1173.55,1191.98,1171.0,15252,-0.0621501244637656,0.01,0.36,0.05,0.004,-0.0026913429864298052,2679.25,1182.175,1181.49,1181.8325,1181.6719565976382
2017-12-21,1177.77,1175.2,1180.0,1167.64,12992,-0.0756904797127827,0.24,0.27,0.63,0.004,-0.008253755101817159,2684.57,1176.4850000000001,1173.8200000000002,1175.1525000000001,1179.9429710650923
2017-12-22,1175.0,1167.0,1175.01,1164.5,10189,-0.0892968686131044,-0.07,-0.23,-0.2,0.004,-0.002431568371662144,2683.34,1171.0,1169.755,1170.3775,1176.9619807100617
2017-12-26,1167.5,1176.76,1178.32,1160.55,13368,-0.144234806188406,-0.07,0.34,-0.06,0.004,-0.005462836670555766,2680.5,1172.13,1169.435,1170.7825,1175.3513204733745
2017-12-27,1178.0,1182.9,1187.29,1175.61,11840,-0.15811831153996,0.05,-0.13,-0.19,0.004,0.007163864486809919,2682.62,1180.45,1181.4499999999998,1180.9499999999998,1177.050880315583
2017-12-28,1187.79,1186.35,1190.1,1184.38,12010,-0.172086566430507,0.22,0.12,0.04,0.004,0.004662961669680915,2687.54,1187.07,1187.24,1187.155,1180.3905868770553
2017-12-29,1187.5,1169.27,1189.45,1167.5,15237,-0.186141387236034,-0.57,-0.3,0.02,0.004,0.00324272440638452,2673.61,1178.385,1178.475,1178.4299999999998,1179.7220579180369
2018-01-02,1167.8,1186.0,1190.0,1167.8,16775,-0.243001269718607,0.85,0.36,-0.22,0.005,-0.014119963891219722,2695.81,1176.9,1178.9,1177.9,1178.781371945358
2018-01-03,1188.77,1203.0,1205.0,1186.65,20089,-0.255816931019617,0.59,-0.39,-0.21,0.005,0.0165704065850757,2713.06,1195.885,1195.825,1195.855,1184.4825812969052
2018-01-04,1208.0,1210.26,1215.87,1204.65,19654,-0.267188502557566,0.42,-0.26,0.24,0.005,0.012694368844727202,2723.99,1209.13,1210.26,1209.695,1192.6983875312703
2018-01-05,1210.92,1230.51,1231.25,1210.0,21771,-0.277117463046126,0.66,-0.34,-0.26,0.005,0.00446602574719805,2743.15,1220.7150000000001,1220.625,1220.67,1202.0372583541803
2018-01-08,1233.39,1247.16,1253.08,1230.0,26759,-0.29825078285871,0.19,-0.16,0.07,0.005,0.016033318946398256,2747.71,1240.275,1241.54,1240.9075,1214.7831722361202
2018-01-09,1248.26,1252.73,1259.34,1241.76,24506,-0.303223839499879,0.15,-0.36,-0.03,0.005,0.014321657002056539,2751.29,1250.495,1250.55,1250.5225,1226.6871148240803
2018-01-10,1250.0,1256.01,1256.01,1237.23,17670,-0.307572344540712,-0.07,0.07,0.58,0.005,0.004664775699550687,2748.23,1253.005,1246.62,1249.8125,1235.4597432160535
2018-01-11,1257.0,1277.73,1278.1,1256.46,21176,-0.31129686344341,0.87,1.16,0.29,0.005,0.001300347654513891,2767.56,1267.365,1267.28,1267.3225,1246.0948288107024
2018-01-12,1282.0,1307.0,1307.01,1272.5,36593,-0.314397880529511,0.66,-0.3,0.17,0.005,0.01766147022433358,2786.24,1294.5,1289.755,1292.1275,1262.2298858738018
2018-01-16,1315.5,1299.0,1339.94,1292.3,49540,-0.318002087503262,-0.49,-1.02,-0.02,0.005,0.022093247563543267,2776.42,1307.25,1316.12,1311.685,1277.2365905825345
2018-01-17,1310.0,1298.79,1316.25,1280.88,35498,-0.315316140466955,0.95,-0.02,-0.15,0.005,-0.0002605043640825662,2802.56,1304.395,1298.565,1301.48,1286.2893937216897
2018-01-18,1296.08,1293.98,1304.61,1284.02,26591,-0.31108211469983,-0.18,-0.5,-0.25,0.005,-0.0075850486793050806,2798.03,1295.03,1294.315,1294.6725000000001,1289.2029291477934
2018-01-19,1297.7,1294.35,1319.01,1292.99,30263,-0.305299459626112,0.57,0.94,-0.07,0.005,-0.00129818126892875,2810.3,1296.025,1306.0,1301.0124999999998,1291.4769527651956
2018-01-22,1296.0,1334.75,1337.32,1294.5,26115,-0.278753047932404,0.77,-0.34,-0.14,0.005,0.0009737703522387851,2832.97,1315.375,1315.9099999999999,1315.6425,1299.4429685101304
2018-01-23,1339.0,1361.17,1365.83,1331.11,30953,-0.267564464126852,0.22,0.14,-0.33,0.005,0.0249680979293979,2839.13,1350.085,1348.4699999999998,1349.2775,1316.3236456734203
2018-01-24,1365.0,1359.5,1388.16,1338.0,45927,-0.255517845934892,-0.13,-0.8,0.39,0.005,0.026196251381298767,2837.54,1362.25,1363.08,1362.665,1331.632430448947
2018-01-25,1366.69,1378.0,1378.4,1357.62,32023,-0.242611626862485,0.07,0.17,-0.49,0.005,-0.003698486897754102,2839.25,1372.345,1368.01,1370.1775,1345.2032869659647
2018-01-26,1382.0,1406.3,1406.78,1380.8,30564,-0.228844128636533,1.11,-0.62,-0.5,0.005,0.014944705255097225,2872.87,1394.15,1393.79,1393.97,1361.5188579773098
2018-01-29,1408.0,1419.01,1431.39,1400.44,36315,-0.18176109755521,-0.62,-0.02,-0.26,0.005,0.01733863436053827,2853.53,1413.505,1415.915,1414.71,1378.8475719848734
2018-01-30,1411.5,1438.0,1439.25,1392.0,37475,-0.163702237042325,-1.06,0.11,-0.17,0.005,0.011086284511963607,2822.43,1424.75,1415.625,1420.1875,1394.148381323249
2018-01-31,1448.0,1463.0,1472.58,1444.0,40766,-0.144539091571679,-0.07,-0.72,0.06,0.005,0.014106269279170877,2823.81,1455.5,1458.29,1456.895,1414.598920882166
2018-02-01,1468.45,1477.1,1485.0,1380.01,55906,-0.124269169244494,0.03,0.1,0.51,0.006,0.009049131525947315,2821.98,1472.775,1432.505,1452.6399999999999,1433.9909472547774
2018-02-02,1471.73,1427.0,1498.0,1414.0,73582,-0.104228925199016,-2.13,0.03,-0.27,0.006,-0.042873424437870886,2762.13,1449.365,1456.0,1452.6825,1439.115631503185
2018-02-05,1421.0,1375.0,1458.98,1320.72,71365,-0.0506565859481686,-4.03,0.78,-0.56,0.006,0.028335697216026433,2648.94,1398.0,1389.85,1393.925,1425.4104210021235
2018-02-06,1374.0,1443.0,1444.8,1350.0,68445,-0.034408537938116,1.67,-0.51,-0.23,0.006,-0.02833569721602643,2695.14,1408.5,1397.4,1402.95,1419.7736140014158
2018-02-07,1435.38,1413.0,1460.99,1408.99,44301,-0.0188595841679816,-0.37,0.51,0.27,0.006,0.03730962282596261,2681.66,1424.19,1434.99,1429.5900000000001,1421.2457426676106
2018-02-08,1423.1,1352.0,1436.3,1341.85,49527,-0.00400770271401795,-3.68,0.83,0.47,0.006,-0.018226658431226166,2581.0,1387.55,1389.0749999999998,1388.3125,1410.0138284450738
2018-02-09,1355.01,1342.24,1383.5,1265.92,86725,0.0101490377030268,1.36,-0.62,0.11,0.006,-0.047911817286803764,2619.55,1348.625,1324.71,1336.6675,1389.5508856300494
2018-02-12,1351.0,1387.0,1393.82,1344.01,38417,0.0483829104554442,1.36,-0.43,-0.29,0.006,-0.008103850228416669,2656.0,1369.0,1368.915,1368.9575,1382.700590420033
2018-02-13,1384.87,1415.95,1419.72,1375.0,37116,0.059133190495458,0.31,0.05,-0.23,0.006,0.03421677371654376,2662.94,1400.4099999999999,1397.3600000000001,1398.885,1388.6037269466888
2018-02-14,1421.91,1451.55,1452.07,1400.0,36641,0.0686366068594048,1.52,0.26,0.46,0.006,0.020195370701334352,2698.63,1436.73,1426.0349999999999,1431.3825,1404.6458179644592
2018-02-15,1467.0,1462.85,1468.95,1436.83,36392,0.0768943953335317,1.21,-0.14,-0.65,0.006,0.02550427763080563,2731.2,1464.925,1452.8899999999999,1458.9074999999998,1424.7388786429728
2018-02-16,1469.9,1446.75,1471.06,1446.56,28220,0.0839076297276181,0.03,0.36,0.13,0.006,0.007353729935612153,2732.22,1458.325,1458.81,1458.5675,1435.9342524286487
2018-02-20,1440.26,1472.5,1488.77,1430.0,43013,0.103340799082999,-0.62,-0.36,-0.26,0.006,-0.00898153693160578,2716.26,1456.38,1459.385,1457.8825,1442.7495016190992
2018-02-21,1472.0,1477.0,1503.49,1468.99,39973,0.107806493362877,-0.43,0.78,0.2,0.006,0.013479645973728081,2701.33,1474.5,1486.24,1480.37,1453.3330010793995
2018-02-22,1477.1,1489.2,1502.54,1475.76,30678,0.112204468846566,0.01,0.04,-0.39,0.006,0.009873841616705292,2703.96,1483.15,1489.15,1486.1499999999999,1463.2720007195999
2018-02-23,1495.0,1500.36,1500.66,1486.5,27598,0.116535297429205,1.54,-0.36,-0.14,0.006,0.0016305327215192505,2747.3,1497.6799999999998,1493.58,1495.6299999999999,1474.7413338130666
2018-02-26,1505.0,1524.88,1524.9,1504.99,32269,0.129276160229961,1.12,-0.49,-0.07,0.006,0.009821428721404778,2779.6,1514.94,1514.9450000000002,1514.9425,1488.140889208711
2018-02-27,1529.0,1516.08,1529.0,1507.21,30716,0.133729854584378,-1.25,-0.2,0.01,0.006,0.014527267084998475,2744.28,1522.54,1518.105,1520.3225,1499.6072594724742
2018-02-28,1520.0,1516.0,1528.71,1512.4,24733,0.138359420091395,-1.1,-0.4,-0.31,0.006,-0.006572338264221547,2713.83,1518.0,1520.555,1519.2775000000001,1505.7381729816495
2018-03-01,1530.85,1495.56,1530.86,1464.99,41891,0.14316545876119,-1.18,1.01,-0.04,0.006,0.0003107831984900975,2677.67,1513.205,1497.925,1505.565,1508.2271153210997
2018-03-02,1486.25,1502.85,1502.9,1455.01,44048,0.148232796852414,0.7,1.16,-0.5,0.006,-0.012641973230183325,2691.25,1494.55,1478.955,1486.7525,1503.6680768807332
2018-03-05,1503.6,1524.0,1525.38,1480.99,33750,0.16423146498048,1.06,-0.39,0.25,0.006,0.00454291399023722,2720.94,1513.8,1503.185,1508.4924999999998,1507.0453845871555
2018-03-06,1526.97,1513.0,1542.13,1512.01,29205,0.169541285489335,0.36,0.67,0.1,0.006,0.01545074827071656,2728.12,1519.9850000000001,1527.0700000000002,1523.5275000000001,1511.3585897247704
2018-03-07,1519.71,1544.0,1545.35,1518.0,24937,0.174742538560876,0.05,0.8,-0.45,0.006,0.009166274060683637,2726.8,1531.855,1531.675,1531.7649999999999,1518.1907264831802
2018-03-08,1545.01,1552.0,1554.88,1544.99,22691,0.179835900545245,0.37,-0.49,-0.33,0.006,0.004775127130823471,2738.97,1548.505,1549.935,1549.22,1528.2954843221203
2018-03-09,1554.0,1578.63,1578.95,1552.51,28409,0.18482203376286,1.7,-0.27,0.28,0.006,0.004430291491108192,2786.57,1566.315,1565.73,1566.0225,1540.968656214747
2018-03-12,1590.0,1600.0,1605.34,1582.2,33732,0.199308343187544,-0.09,0.46,-0.06,0.006,0.017267876161838096,2783.02,1595.0,1593.77,1594.385,1558.979104143165
2018-03-13,1600.01,1584.12,1617.95,1578.01,41769,0.204038824158877,-0.67,0.09,-0.01,0.006,0.01227480401811325,2765.31,1592.065,1597.98,1595.0225,1570.0077360954433
2018-03-14,1599.93,1594.7,1606.45,1590.89,26981,0.208667251592628,-0.53,0.23,-0.54,0.006,-0.006408141492336799,2749.48,1597.315,1598.67,1597.9925,1579.1101573969622
2018-03-15,1598.0,1587.0,1600.0,1578.11,26344,0.213194227350985,-0.18,-0.41,0.31,0.006,0.0017740088272183532,2747.33,1592.5,1589.0549999999998,1590.7775,1583.5734382646415
2018-03-16,1585.0,1571.59,1590.0,1567.53,28871,0.217620340103767,0.25,0.46,0.2,0.006,-0.00547065899173797,2752.01,1578.295,1578.7649999999999,1578.53,1581.8139588430945
2018-03-19,1548.31,1540.0,1575.01,1525.35,39215,0.230462030577193,-1.38,0.34,0.41,0.006,-0.006746945061350957,2712.92,1544.155,1550.1799999999998,1547.1675,1569.260972562063
2018-03-20,1549.24,1590.5,1590.99,1544.99,28632,0.234553106085369,0.15,-0.07,-0.38,0.006,-0.017166508469591616,2716.94,1569.87,1567.99,1568.93,1569.4639817080422
2018-03-21,1588.0,1580.0,1590.62,1563.17,30905,0.238446024279232,-0.06,0.75,0.45,0.006,0.026558004674529928,2711.93,1584.0,1576.895,1580.4475,1574.309321138695
2018-03-22,1572.75,1526.99,1574.0,1518.25,35784,0.242141291378292,-2.54,0.5,-0.46,0.006,-0.00293528113573057,2643.69,1549.87,1546.125,1547.9975,1566.16288075913
2018-03-23,1528.6,1495.0,1549.02,1493.75,47234,0.2456393879003,-2.09,0.2,-0.2,0.006,-0.023629202817523193,2588.26,1511.8,1521.385,1516.5925,1548.0419205060866
2018-03-26,1511.01,1560.0,1560.0,1499.25,33311,0.255217986516205,2.67,-0.69,0.02,0.006,-0.032471399459991675,2658.55,1535.505,1529.625,1532.565,1543.862947004058
2018-03-27,1573.0,1510.0,1576.0,1482.31,40681,0.258802414300121,-1.87,-0.24,0.39,0.006,0.03952767967998731,2612.62,1541.5,1529.155,1535.3274999999999,1543.0752980027055
2018-03-28,1484.0,1427.0,1509.99,1386.17,83714,0.262799612603347,-0.35,0.11,0.65,0.006,-0.03853190002988395,2605.0,1455.5,1448.08,1451.79,1513.8835320018038
2018-03-29,1427.83,1446.0,1455.47,1365.2,77910,0.26721010120556,1.41,-0.29,-0.21,0.006,-0.04482954844612537,2640.87,1436.915,1410.335,1423.625,1488.2273546678693
2018-04-02,1436.13,1365.0,1436.13,1355.0,59364,0.288618119915934,-2.29,-0.14,0.39,0.007,0.011060376160050553,2581.88,1400.565,1395.565,1398.065,1459.0065697785797
2018-04-03,1372.99,1385.02,1414.0,1355.33,64849,0.293309718280994,1.24,-0.05,0.17,0.007,-0.05346513209957136,2614.45,1379.005,1384.665,1381.835,1432.3393798523866
2018-04-04,1362.0,1418.0,1418.8,1346.25,43380,0.297002718368487,1.17,0.32,-0.31,0.007,0.014515282648540236,2644.69,1390.0,1382.525,1386.2625,1418.2262532349246
2018-04-05,1431.0,1420.05,1459.56,1412.99,39617,0.299697600401371,0.75,0.03,0.48,0.007,0.01321632373041104,2662.84,1425.525,1436.275,1430.9,1420.6591688232832
2018-04-06,1431.52,1404.99,1452.51,1400.26,34410,0.301394714811327,-2.19,0.4,-0.06,0.007,0.028775885532360216,2604.47,1418.255,1426.385,1422.32,1419.8577792155222
2018-04-09,1420.71,1405.0,1438.48,1401.05,24572,0.300746655757539,0.3,-0.15,-0.5,0.007,-0.03256874904680073,2613.16,1412.855,1419.7649999999999,1416.31,1417.5235194770148
2018-04-10,1424.91,1435.25,1438.38,1415.7,24909,0.29882974864567,1.77,0.4,-0.12,0.007,0.0006046832581598491,2656.87,1430.08,1427.04,1428.56,1421.7090129846765
2018-04-11,1431.91,1433.35,1448.78,1421.51,21395,0.296045423186771,-0.49,0.92,-0.31,0.007,0.02120898256094302,2642.19,1432.63,1435.145,1433.8874999999998,1425.3493419897845
2018-04-12,1428.74,1445.5,1452.13,1428.74,19433,0.292393317318299,0.84,-0.22,0.19,0.007,-0.0064052312824959805,2663.99,1437.12,1440.435,1438.7775,1429.2728946598563
2018-04-13,1440.11,1433.0,1459.69,1424.51,22489,0.287872956135017,-0.37,0.02,-0.25,0.007,0.014919127467439635,2656.3,1436.5549999999998,1442.1,1439.3274999999999,1431.700263106571
2018-04-16,1434.01,1449.0,1450.0,1427.48,17556,0.269211080643498,0.82,0.08,-0.04,0.007,-0.012301771688306432,2677.84,1441.505,1438.74,1440.1225,1434.968508737714
2018-04-17,1451.0,1508.0,1509.2,1451.0,31909,0.260744952346833,1.09,0.16,-1.18,0.007,0.007457471557358311,2706.39,1479.5,1480.1,1479.8,1449.812339158476
2018-04-18,1511.0,1554.0,1557.99,1504.11,32722,0.250825517812941,0.13,0.24,0.02,0.007,0.04233091986921972,2708.64,1532.5,1531.05,1531.775,1477.3748927723175
2018-04-19,1559.87,1561.4,1568.52,1539.05,38487,0.239451487158235,-0.49,-0.46,1.08,0.007,0.015839793000576516,2693.13,1560.635,1553.7849999999999,1557.21,1505.1282618482117
2018-04-20,1550.0,1532.6,1565.88,1516.09,33732,0.226621381349271,-0.81,0.06,0.62,0.007,0.01884815858498027,2670.14,1541.3,1540.9850000000001,1541.1425,1517.1855078988078
2018-04-23,1532.0,1523.0,1548.0,1503.41,27798,0.180073099738424,-0.05,-0.08,0.2,0.007,-0.019077250700444432,2670.29,1527.5,1525.705,1526.6025,1520.6236719325386
2018-04-24,1529.0,1465.55,1539.5,1448.44,47259,0.162743650990414,-1.3,0.52,0.98,0.007,-0.00632442062664928,2634.56,1497.275,1493.97,1495.6225000000002,1512.8407812883593
2018-04-25,1462.65,1486.3,1488.0,1415.02,41976,0.144595481510664,0.1,-0.34,0.01,0.007,-0.038803383854280095,2639.4,1474.475,1451.51,1462.9925,1500.052187525573
2018-04-26,1484.9,1618.0,1641.0,1478.5,49249,0.125626231383815,0.96,-0.41,-0.85,0.007,5.484306174498566e-05,2666.94,1551.45,1559.75,1555.6,1517.1847916837155
2018-04-27,1607.21,1567.9,1664.81,1565.97,78773,0.105833433924461,0.01,-0.27,0.07,0.007,0.038814405041281426,2669.91,1587.555,1615.3899999999999,1601.4724999999999,1540.6415277891438
2018-04-30,1585.01,1571.5,1596.0,1560.94,31615,0.0415362716458247,-0.8,0.03,-0.08,0.007,0.03537571263444314,2648.05,1578.255,1578.47,1578.3625,1553.1793518594293
2018-05-01,1571.0,1588.45,1591.6,1552.17,28294,0.0182911285585769,0.24,0.22,-0.53,0.006,-0.004135403742941674,2654.8,1579.725,1571.885,1575.805,1562.0279012396195
2018-05-02,1593.0,1568.5,1593.0,1566.36,27137,-0.00531068562368364,-0.63,1.26,-0.28,0.006,0.01024659972289156,2635.67,1580.75,1579.6799999999998,1580.215,1568.2686008264131
2018-05-03,1570.01,1572.49,1574.8,1546.02,25421,-0.0276340110713551,-0.25,-0.5,-0.17,0.006,-0.007982399755516944,2629.73,1571.25,1560.4099999999999,1565.83,1569.2624005509422
2018-05-04,1574.84,1580.95,1584.9,1562.18,20719,-0.0486817506203783,1.3,0.03,-0.23,0.006,0.0015277439773519145,2663.42,1577.895,1573.54,1575.7175,1572.1399337006283
2018-05-07,1594.3,1598.0,1606.95,1580.99,23438,-0.103969068734347,0.42,0.42,-0.36,0.006,0.00562634587078959,2672.63,1596.15,1593.97,1595.06,1580.1432891337522
2018-05-08,1594.01,1592.0,1603.4,1582.51,18295,-0.119318496011045,0.07,0.48,0.26,0.006,0.01206523361224714,2671.92,1593.005,1592.955,1592.98,1584.4305260891683
2018-05-09,1599.0,1607.0,1608.0,1592.0,21470,-0.133011532169924,0.89,-0.19,0.24,0.006,-0.004855093077092474,2697.79,1603.0,1600.0,1601.5,1590.6203507261123
2018-05-10,1611.0,1608.69,1615.6,1603.43,17330,-0.14504995779863,0.84,-0.43,-0.04,0.006,0.009755129041853513,2723.07,1609.845,1609.5149999999999,1609.6799999999998,1597.0285671507418
2018-05-11,1611.01,1603.45,1614.5,1597.89,12719,-0.155435338325873,0.19,0.11,-0.37,0.006,0.0006713889958207829,2727.72,1607.23,1606.1950000000002,1606.7125,1600.4290447671613
2018-05-14,1608.5,1600.35,1611.19,1600.05,15255,-0.176849440250706,0.05,-0.35,0.11,0.006,-0.0038418112185661874,2730.13,1604.425,1605.62,1605.0225,1601.7610298447744
2018-05-15,1601.54,1573.8,1602.0,1565.22,30397,-0.180925869818966,-0.55,0.68,0.41,0.006,-0.0008550578428497887,2711.45,1587.67,1583.6100000000001,1585.64,1597.0640198965164
2018-05-16,1578.5,1588.0,1594.43,1573.69,15304,-0.183481969976939,0.5,0.7,-0.24,0.006,-0.015999563194524707,2722.46,1583.25,1584.06,1583.655,1592.4593465976777
2018-05-17,1587.0,1583.91,1594.04,1572.99,12509,-0.184518073109664,0.02,0.9,0.25,0.006,0.00705575027767124,2720.13,1585.455,1583.5149999999999,1584.485,1590.1245643984519
2018-05-18,1587.75,1573.15,1587.75,1572.1,16629,-0.184034313947848,-0.23,0.56,-0.58,0.006,-0.0034837203157971337,2712.97,1580.45,1579.925,1580.1875,1586.899709598968
2018-05-21,1585.85,1585.61,1592.05,1575.0,16732,-0.173497994813774,0.72,-0.21,0.43,0.006,-0.004682968378145888,2733.01,1585.73,1583.525,1584.6274999999998,1586.509806399312
2018-05-22,1592.28,1581.01,1592.28,1575.25,11221,-0.16736492144233,-0.42,-0.75,0.59,0.006,0.007019372364594716,2724.44,1586.645,1583.7649999999999,1585.205,1586.5548709328748
2018-05-23,1564.92,1600.17,1602.0,1564.92,19162,-0.160106741836517,0.29,0.05,-0.71,0.006,-0.0025640156138624567,2733.29,1582.545,1583.46,1583.0025,1585.2182472885834
